kind,scope,name,numeric_value,text_value
metric,"round_21",boundary_edge_fraction,0.0134654,
metric,"round_21",partition_load_imbalance,2.70699,
metric,"round_21",local_queue_size,193271,
metric,"round_21",boundary_queue_size,2638,
metric,"round_21",accepted_local_collapses,256,
metric,"round_21",accepted_boundary_collapses,64,
metric,"round_21",skipped_boundary_edges,0,
metric,"round_21",rejected_conflicts,45,
metric,"round_21",repartitioned,1,
metric,"round_22",interior_edge_fraction,0.986817,
metric,"round_22",boundary_edge_fraction,0.0131829,
metric,"round_22",partition_load_imbalance,2.72027,
metric,"round_22",local_queue_size,192379,
metric,"round_22",boundary_queue_size,2570,
metric,"round_22",accepted_local_collapses,256,
metric,"round_22",accepted_boundary_collapses,64,
metric,"round_22",skipped_boundary_edges,0,
metric,"round_22",rejected_conflicts,47,
metric,"round_22",repartitioned,1,
metric,"round_23",interior_edge_fraction,0.987082,
metric,"round_23",boundary_edge_fraction,0.0129183,
metric,"round_23",partition_load_imbalance,2.73227,
metric,"round_23",local_queue_size,191483,
metric,"round_23",boundary_queue_size,2506,
metric,"round_23",accepted_local_collapses,256,
metric,"round_23",accepted_boundary_collapses,64,
metric,"round_23",skipped_boundary_edges,0,
metric,"round_23",rejected_conflicts,50,
metric,"round_23",repartitioned,1,
metric,"round_24",interior_edge_fraction,0.98722,
metric,"round_24",boundary_edge_fraction,0.0127805,
metric,"round_24",partition_load_imbalance,2.74442,
metric,"round_24",local_queue_size,190562,
metric,"round_24",boundary_queue_size,2467,
metric,"round_24",accepted_local_collapses,256,
metric,"round_24",accepted_boundary_collapses,64,
metric,"round_24",skipped_boundary_edges,0,
metric,"round_24",rejected_conflicts,58,
metric,"round_24",repartitioned,1,
metric,"round_25",interior_edge_fraction,0.987614,
metric,"round_25",boundary_edge_fraction,0.0123862,
metric,"round_25",partition_load_imbalance,2.75639,
metric,"round_25",local_queue_size,189690,
metric,"round_25",boundary_queue_size,2379,
metric,"round_25",accepted_local_collapses,256,
metric,"round_25",accepted_boundary_collapses,64,
metric,"round_25",skipped_boundary_edges,0,
metric,"round_25",rejected_conflicts,44,
metric,"round_25",repartitioned,1,
metric,"round_26",interior_edge_fraction,0.987709,
metric,"round_26",boundary_edge_fraction,0.0122914,
metric,"round_26",partition_load_imbalance,2.76948,
metric,"round_26",local_queue_size,188760,
metric,"round_26",boundary_queue_size,2349,
metric,"round_26",accepted_local_collapses,256,
metric,"round_26",accepted_boundary_collapses,64,
metric,"round_26",skipped_boundary_edges,0,
metric,"round_26",rejected_conflicts,55,
metric,"round_26",repartitioned,1,
metric,"round_27",interior_edge_fraction,0.988004,
metric,"round_27",boundary_edge_fraction,0.0119959,
metric,"round_27",partition_load_imbalance,2.78241,
metric,"round_27",local_queue_size,187868,
metric,"round_27",boundary_queue_size,2281,
metric,"round_27",accepted_local_collapses,256,
metric,"round_27",accepted_boundary_collapses,64,
metric,"round_27",skipped_boundary_edges,0,
metric,"round_27",rejected_conflicts,43,
metric,"round_27",repartitioned,1,
metric,"round_28",interior_edge_fraction,0.988017,
metric,"round_28",boundary_edge_fraction,0.0119827,
metric,"round_28",partition_load_imbalance,2.79707,
metric,"round_28",local_queue_size,186922,
metric,"round_28",boundary_queue_size,2267,
metric,"round_28",accepted_local_collapses,256,
metric,"round_28",accepted_boundary_collapses,64,
metric,"round_28",skipped_boundary_edges,0,
metric,"round_28",rejected_conflicts,61,
metric,"round_28",repartitioned,1,
metric,"round_29",interior_edge_fraction,0.988371,
metric,"round_29",boundary_edge_fraction,0.0116295,
metric,"round_29",partition_load_imbalance,2.80971,
metric,"round_29",local_queue_size,186040,
metric,"round_29",boundary_queue_size,2189,
metric,"round_29",accepted_local_collapses,256,
metric,"round_29",accepted_boundary_collapses,64,
metric,"round_29",skipped_boundary_edges,0,
metric,"round_29",rejected_conflicts,47,
metric,"round_29",repartitioned,1,
metric,"round_30",interior_edge_fraction,0.988658,
metric,"round_30",boundary_edge_fraction,0.011342,
metric,"round_30",partition_load_imbalance,2.82301,
metric,"round_30",local_queue_size,185145,
metric,"round_30",boundary_queue_size,2124,
metric,"round_30",accepted_local_collapses,256,
metric,"round_30",accepted_boundary_collapses,64,
metric,"round_30",skipped_boundary_edges,0,
metric,"round_30",rejected_conflicts,49,
metric,"round_30",repartitioned,1,
metric,"round_31",interior_edge_fraction,0.988825,
metric,"round_31",boundary_edge_fraction,0.011175,
metric,"round_31",partition_load_imbalance,2.83538,
metric,"round_31",local_queue_size,184227,
metric,"round_31",boundary_queue_size,2082,
metric,"round_31",accepted_local_collapses,256,
metric,"round_31",accepted_boundary_collapses,64,
metric,"round_31",skipped_boundary_edges,0,
metric,"round_31",rejected_conflicts,65,
metric,"round_31",repartitioned,1,
metric,"round_32",interior_edge_fraction,0.989134,
metric,"round_32",boundary_edge_fraction,0.010866,
metric,"round_32",partition_load_imbalance,2.84897,
metric,"round_32",local_queue_size,183335,
metric,"round_32",boundary_queue_size,2014,
metric,"round_32",accepted_local_collapses,256,
metric,"round_32",accepted_boundary_collapses,64,
metric,"round_32",skipped_boundary_edges,0,
metric,"round_32",rejected_conflicts,60,
metric,"round_32",repartitioned,1,
metric,"round_33",interior_edge_fraction,0.989338,
metric,"round_33",boundary_edge_fraction,0.0106622,
metric,"round_33",partition_load_imbalance,2.86266,
metric,"round_33",local_queue_size,182423,
metric,"round_33",boundary_queue_size,1966,
metric,"round_33",accepted_local_collapses,256,
metric,"round_33",accepted_boundary_collapses,64,
metric,"round_33",skipped_boundary_edges,0,
metric,"round_33",rejected_conflicts,79,
metric,"round_33",repartitioned,1,
metric,"round_34",interior_edge_fraction,0.989522,
metric,"round_34",boundary_edge_fraction,0.0104782,
metric,"round_34",partition_load_imbalance,2.87656,
metric,"round_34",local_queue_size,181507,
metric,"round_34",boundary_queue_size,1922,
metric,"round_34",accepted_local_collapses,256,
metric,"round_34",accepted_boundary_collapses,64,
metric,"round_34",skipped_boundary_edges,0,
metric,"round_34",rejected_conflicts,67,
metric,"round_34",repartitioned,1,
metric,"round_35",interior_edge_fraction,0.989489,
metric,"round_35",boundary_edge_fraction,0.0105114,
metric,"round_35",partition_load_imbalance,2.89044,
metric,"round_35",local_queue_size,180551,
metric,"round_35",boundary_queue_size,1918,
metric,"round_35",accepted_local_collapses,256,
metric,"round_35",accepted_boundary_collapses,64,
metric,"round_35",skipped_boundary_edges,0,
metric,"round_35",rejected_conflicts,102,
metric,"round_35",repartitioned,1,
metric,"round_36",interior_edge_fraction,0.989543,
metric,"round_36",boundary_edge_fraction,0.0104568,
metric,"round_36",partition_load_imbalance,2.90654,
metric,"round_36",local_queue_size,179611,
metric,"round_36",boundary_queue_size,1898,
metric,"round_36",accepted_local_collapses,256,
metric,"round_36",accepted_boundary_collapses,64,
metric,"round_36",skipped_boundary_edges,0,
metric,"round_36",rejected_conflicts,87,
metric,"round_36",repartitioned,1,
metric,"round_37",interior_edge_fraction,0.989842,
metric,"round_37",boundary_edge_fraction,0.0101579,
metric,"round_37",partition_load_imbalance,2.9203,
metric,"round_37",local_queue_size,178715,
metric,"round_37",boundary_queue_size,1834,
metric,"round_37",accepted_local_collapses,256,
metric,"round_37",accepted_boundary_collapses,64,
metric,"round_37",skipped_boundary_edges,0,
metric,"round_37",rejected_conflicts,90,
metric,"round_37",repartitioned,1,
metric,"round_38",interior_edge_fraction,0.990144,
metric,"round_38",boundary_edge_fraction,0.00985584,
metric,"round_38",partition_load_imbalance,2.93648,
metric,"round_38",local_queue_size,177819,
metric,"round_38",boundary_queue_size,1770,
metric,"round_38",accepted_local_collapses,256,
metric,"round_38",accepted_boundary_collapses,64,
metric,"round_38",skipped_boundary_edges,0,
metric,"round_38",rejected_conflicts,70,
metric,"round_38",repartitioned,1,
metric,"round_39",interior_edge_fraction,0.99036,
metric,"round_39",boundary_edge_fraction,0.00964009,
metric,"round_39",partition_load_imbalance,2.9506,
metric,"round_39",local_queue_size,176907,
metric,"round_39",boundary_queue_size,1722,
metric,"round_39",accepted_local_collapses,256,
metric,"round_39",accepted_boundary_collapses,64,
metric,"round_39",skipped_boundary_edges,0,
metric,"round_39",rejected_conflicts,86,
metric,"round_39",repartitioned,1,
metric,"round_40",interior_edge_fraction,0.99046,
metric,"round_40",boundary_edge_fraction,0.00954021,
metric,"round_40",partition_load_imbalance,2.96468,
metric,"round_40",local_queue_size,175974,
metric,"round_40",boundary_queue_size,1695,
metric,"round_40",accepted_local_collapses,256,
metric,"round_40",accepted_boundary_collapses,64,
metric,"round_40",skipped_boundary_edges,0,
metric,"round_40",rejected_conflicts,88,
metric,"round_40",repartitioned,1,
metric,"round_41",interior_edge_fraction,0.990691,
metric,"round_41",boundary_edge_fraction,0.00930909,
metric,"round_41",partition_load_imbalance,2.97893,
metric,"round_41",local_queue_size,175064,
metric,"round_41",boundary_queue_size,1645,
metric,"round_41",accepted_local_collapses,256,
metric,"round_41",accepted_boundary_collapses,64,
metric,"round_41",skipped_boundary_edges,0,
metric,"round_41",rejected_conflicts,88,
metric,"round_41",repartitioned,1,
metric,"round_42",interior_edge_fraction,0.99093,
metric,"round_42",boundary_edge_fraction,0.00906975,
metric,"round_42",partition_load_imbalance,2.99299,
metric,"round_42",local_queue_size,174155,
metric,"round_42",boundary_queue_size,1594,
metric,"round_42",accepted_local_collapses,256,
metric,"round_42",accepted_boundary_collapses,64,
metric,"round_42",skipped_boundary_edges,0,
metric,"round_42",rejected_conflicts,78,
metric,"round_42",repartitioned,1,
metric,"round_43",interior_edge_fraction,0.991023,
metric,"round_43",boundary_edge_fraction,0.00897654,
metric,"round_43",partition_load_imbalance,3.01068,
metric,"round_43",local_queue_size,173220,
metric,"round_43",boundary_queue_size,1569,
metric,"round_43",accepted_local_collapses,256,
metric,"round_43",accepted_boundary_collapses,64,
metric,"round_43",skipped_boundary_edges,0,
metric,"round_43",rejected_conflicts,86,
metric,"round_43",repartitioned,1,
metric,"round_44",interior_edge_fraction,0.991308,
metric,"round_44",boundary_edge_fraction,0.00869245,
metric,"round_44",partition_load_imbalance,3.02779,
metric,"round_44",local_queue_size,172318,
metric,"round_44",boundary_queue_size,1511,
metric,"round_44",accepted_local_collapses,256,
metric,"round_44",accepted_boundary_collapses,64,
metric,"round_44",skipped_boundary_edges,0,
metric,"round_44",rejected_conflicts,96,
metric,"round_44",repartitioned,1,
metric,"round_45",interior_edge_fraction,0.991363,
metric,"round_45",boundary_edge_fraction,0.0086366,
metric,"round_45",partition_load_imbalance,3.04551,
metric,"round_45",local_queue_size,171376,
metric,"round_45",boundary_queue_size,1493,
metric,"round_45",accepted_local_collapses,256,
metric,"round_45",accepted_boundary_collapses,64,
metric,"round_45",skipped_boundary_edges,0,
metric,"round_45",rejected_conflicts,118,
metric,"round_45",repartitioned,1,
metric,"round_46",interior_edge_fraction,0.991577,
metric,"round_46",boundary_edge_fraction,0.00842306,
metric,"round_46",partition_load_imbalance,3.06283,
metric,"round_46",local_queue_size,170461,
metric,"round_46",boundary_queue_size,1448,
metric,"round_46",accepted_local_collapses,256,
metric,"round_46",accepted_boundary_collapses,64,
metric,"round_46",skipped_boundary_edges,0,
metric,"round_46",rejected_conflicts,133,
metric,"round_46",repartitioned,1,
metric,"round_47",interior_edge_fraction,0.991717,
metric,"round_47",boundary_edge_fraction,0.00828317,
metric,"round_47",partition_load_imbalance,3.08153,
metric,"round_47",local_queue_size,169533,
metric,"round_47",boundary_queue_size,1416,
metric,"round_47",accepted_local_collapses,256,
metric,"round_47",accepted_boundary_collapses,64,
metric,"round_47",skipped_boundary_edges,0,
metric,"round_47",rejected_conflicts,142,
metric,"round_47",repartitioned,1,
metric,"round_48",interior_edge_fraction,0.991705,
metric,"round_48",boundary_edge_fraction,0.00829465,
metric,"round_48",partition_load_imbalance,3.10002,
metric,"round_48",local_queue_size,168579,
metric,"round_48",boundary_queue_size,1410,
metric,"round_48",accepted_local_collapses,256,
metric,"round_48",accepted_boundary_collapses,64,
metric,"round_48",skipped_boundary_edges,0,
metric,"round_48",rejected_conflicts,144,
metric,"round_48",repartitioned,1,
metric,"round_49",interior_edge_fraction,0.991907,
metric,"round_49",boundary_edge_fraction,0.00809329,
metric,"round_49",partition_load_imbalance,3.12198,
metric,"round_49",local_queue_size,167661,
metric,"round_49",boundary_queue_size,1368,
metric,"round_49",accepted_local_collapses,256,
metric,"round_49",accepted_boundary_collapses,64,
metric,"round_49",skipped_boundary_edges,0,
metric,"round_49",rejected_conflicts,116,
metric,"round_49",repartitioned,1,
metric,"round_50",interior_edge_fraction,0.992134,
metric,"round_50",boundary_edge_fraction,0.00786582,
metric,"round_50",partition_load_imbalance,3.13973,
metric,"round_50",local_queue_size,166747,
metric,"round_50",boundary_queue_size,1322,
metric,"round_50",accepted_local_collapses,256,
metric,"round_50",accepted_boundary_collapses,64,
metric,"round_50",skipped_boundary_edges,0,
metric,"round_50",rejected_conflicts,156,
metric,"round_50",repartitioned,1,
metric,"round_51",interior_edge_fraction,0.992041,
metric,"round_51",boundary_edge_fraction,0.00795888,
metric,"round_51",partition_load_imbalance,3.15881,
metric,"round_51",local_queue_size,165779,
metric,"round_51",boundary_queue_size,1330,
metric,"round_51",accepted_local_collapses,256,
metric,"round_51",accepted_boundary_collapses,64,
metric,"round_51",skipped_boundary_edges,0,
metric,"round_51",rejected_conflicts,189,
metric,"round_51",repartitioned,1,
metric,"round_52",interior_edge_fraction,0.991929,
metric,"round_52",boundary_edge_fraction,0.00807107,
metric,"round_52",partition_load_imbalance,3.17741,
metric,"round_52",local_queue_size,164808,
metric,"round_52",boundary_queue_size,1341,
metric,"round_52",accepted_local_collapses,256,
metric,"round_52",accepted_boundary_collapses,64,
metric,"round_52",skipped_boundary_edges,0,
metric,"round_52",rejected_conflicts,182,
metric,"round_52",repartitioned,1,
metric,"round_53",interior_edge_fraction,0.992221,
metric,"round_53",boundary_edge_fraction,0.00777897,
metric,"round_53",partition_load_imbalance,3.1982,
metric,"round_53",local_queue_size,163904,
metric,"round_53",boundary_queue_size,1285,
metric,"round_53",accepted_local_collapses,256,
metric,"round_53",accepted_boundary_collapses,64,
metric,"round_53",skipped_boundary_edges,0,
metric,"round_53",rejected_conflicts,174,
metric,"round_53",repartitioned,1,
metric,"round_54",interior_edge_fraction,0.992383,
metric,"round_54",boundary_edge_fraction,0.00761741,
metric,"round_54",partition_load_imbalance,3.2155,
metric,"round_54",local_queue_size,162978,
metric,"round_54",boundary_queue_size,1251,
metric,"round_54",accepted_local_collapses,256,
metric,"round_54",accepted_boundary_collapses,64,
metric,"round_54",skipped_boundary_edges,0,
metric,"round_54",rejected_conflicts,184,
metric,"round_54",repartitioned,1,
metric,"round_55",interior_edge_fraction,0.992607,
metric,"round_55",boundary_edge_fraction,0.00739271,
metric,"round_55",partition_load_imbalance,3.23862,
metric,"round_55",local_queue_size,162062,
metric,"round_55",boundary_queue_size,1207,
metric,"round_55",accepted_local_collapses,256,
metric,"round_55",accepted_boundary_collapses,64,
metric,"round_55",skipped_boundary_edges,0,
metric,"round_55",rejected_conflicts,185,
metric,"round_55",repartitioned,1,
metric,"round_56",interior_edge_fraction,0.992194,
metric,"round_56",boundary_edge_fraction,0.0078061,
metric,"round_56",partition_load_imbalance,3.25764,
metric,"round_56",local_queue_size,161042,
metric,"round_56",boundary_queue_size,1267,
metric,"round_56",accepted_local_collapses,256,
metric,"round_56",accepted_boundary_collapses,64,
metric,"round_56",skipped_boundary_edges,0,
metric,"round_56",rejected_conflicts,238,
metric,"round_56",repartitioned,1,
metric,"round_57",interior_edge_fraction,0.992519,
metric,"round_57",boundary_edge_fraction,0.00748068,
metric,"round_57",partition_load_imbalance,3.27665,
metric,"round_57",local_queue_size,160142,
metric,"round_57",boundary_queue_size,1207,
metric,"round_57",accepted_local_collapses,256,
metric,"round_57",accepted_boundary_collapses,64,
metric,"round_57",skipped_boundary_edges,0,
metric,"round_57",rejected_conflicts,183,
metric,"round_57",repartitioned,1,
metric,"round_58",interior_edge_fraction,0.992624,
metric,"round_58",boundary_edge_fraction,0.00737582,
metric,"round_58",partition_load_imbalance,3.29865,
metric,"round_58",local_queue_size,159206,
metric,"round_58",boundary_queue_size,1183,
metric,"round_58",accepted_local_collapses,256,
metric,"round_58",accepted_boundary_collapses,64,
metric,"round_58",skipped_boundary_edges,0,
metric,"round_58",rejected_conflicts,208,
metric,"round_58",repartitioned,1,
metric,"round_59",interior_edge_fraction,0.992693,
metric,"round_59",boundary_edge_fraction,0.00730733,
metric,"round_59",partition_load_imbalance,3.31831,
metric,"round_59",local_queue_size,158264,
metric,"round_59",boundary_queue_size,1165,
metric,"round_59",accepted_local_collapses,256,
metric,"round_59",accepted_boundary_collapses,64,
metric,"round_59",skipped_boundary_edges,0,
metric,"round_59",rejected_conflicts,220,
metric,"round_59",repartitioned,1,
metric,"round_60",interior_edge_fraction,0.992819,
metric,"round_60",boundary_edge_fraction,0.00718122,
metric,"round_60",partition_load_imbalance,3.33849,
metric,"round_60",local_queue_size,157331,
