kind,scope,name,numeric_value,text_value
metric,"round_21",skipped_boundary_edges,0,
metric,"round_21",rejected_conflicts,10,
metric,"round_21",repartitioned,0,
metric,"round_22",interior_edge_fraction,0.990399,
metric,"round_22",boundary_edge_fraction,0.00960058,
metric,"round_22",partition_load_imbalance,1,
metric,"round_22",local_queue_size,209003,
metric,"round_22",boundary_queue_size,2026,
metric,"round_22",accepted_local_collapses,64,
metric,"round_22",accepted_boundary_collapses,16,
metric,"round_22",skipped_boundary_edges,0,
metric,"round_22",rejected_conflicts,6,
metric,"round_22",repartitioned,0,
metric,"round_23",interior_edge_fraction,0.985507,
metric,"round_23",boundary_edge_fraction,0.0144932,
metric,"round_23",partition_load_imbalance,1,
metric,"round_23",local_queue_size,207734,
metric,"round_23",boundary_queue_size,3055,
metric,"round_23",accepted_local_collapses,64,
metric,"round_23",accepted_boundary_collapses,16,
metric,"round_23",skipped_boundary_edges,0,
metric,"round_23",rejected_conflicts,5,
metric,"round_23",repartitioned,0,
metric,"round_24",interior_edge_fraction,0.980575,
metric,"round_24",boundary_edge_fraction,0.0194254,
metric,"round_24",partition_load_imbalance,1,
metric,"round_24",local_queue_size,206459,
metric,"round_24",boundary_queue_size,4090,
metric,"round_24",accepted_local_collapses,64,
metric,"round_24",accepted_boundary_collapses,16,
metric,"round_24",skipped_boundary_edges,0,
metric,"round_24",rejected_conflicts,2,
metric,"round_24",repartitioned,0,
metric,"round_25",interior_edge_fraction,1,
metric,"round_25",boundary_edge_fraction,0,
metric,"round_25",partition_load_imbalance,1,
metric,"round_25",local_queue_size,210309,
metric,"round_25",boundary_queue_size,0,
metric,"round_25",accepted_local_collapses,64,
metric,"round_25",accepted_boundary_collapses,0,
metric,"round_25",skipped_boundary_edges,0,
metric,"round_25",rejected_conflicts,1,
metric,"round_25",repartitioned,1,
metric,"round_26",interior_edge_fraction,0.995588,
metric,"round_26",boundary_edge_fraction,0.00441183,
metric,"round_26",partition_load_imbalance,1,
metric,"round_26",local_queue_size,209190,
metric,"round_26",boundary_queue_size,927,
metric,"round_26",accepted_local_collapses,64,
metric,"round_26",accepted_boundary_collapses,16,
metric,"round_26",skipped_boundary_edges,0,
metric,"round_26",rejected_conflicts,5,
metric,"round_26",repartitioned,0,
metric,"round_27",interior_edge_fraction,0.990571,
metric,"round_27",boundary_edge_fraction,0.00942933,
metric,"round_27",partition_load_imbalance,1,
metric,"round_27",local_queue_size,207898,
metric,"round_27",boundary_queue_size,1979,
metric,"round_27",accepted_local_collapses,64,
metric,"round_27",accepted_boundary_collapses,16,
metric,"round_27",skipped_boundary_edges,0,
metric,"round_27",rejected_conflicts,4,
metric,"round_27",repartitioned,0,
metric,"round_28",interior_edge_fraction,0.985451,
metric,"round_28",boundary_edge_fraction,0.014549,
metric,"round_28",partition_load_imbalance,1,
metric,"round_28",local_queue_size,206587,
metric,"round_28",boundary_queue_size,3050,
metric,"round_28",accepted_local_collapses,64,
metric,"round_28",accepted_boundary_collapses,16,
metric,"round_28",skipped_boundary_edges,0,
metric,"round_28",rejected_conflicts,6,
metric,"round_28",repartitioned,0,
metric,"round_29",interior_edge_fraction,0.980592,
metric,"round_29",boundary_edge_fraction,0.0194081,
metric,"round_29",partition_load_imbalance,1,
metric,"round_29",local_queue_size,205333,
metric,"round_29",boundary_queue_size,4064,
metric,"round_29",accepted_local_collapses,64,
metric,"round_29",accepted_boundary_collapses,16,
metric,"round_29",skipped_boundary_edges,0,
metric,"round_29",rejected_conflicts,4,
metric,"round_29",repartitioned,0,
metric,"round_30",interior_edge_fraction,1,
metric,"round_30",boundary_edge_fraction,0,
metric,"round_30",partition_load_imbalance,1,
metric,"round_30",local_queue_size,209157,
metric,"round_30",boundary_queue_size,0,
metric,"round_30",accepted_local_collapses,64,
metric,"round_30",accepted_boundary_collapses,0,
metric,"round_30",skipped_boundary_edges,0,
metric,"round_30",rejected_conflicts,1,
metric,"round_30",repartitioned,1,
metric,"round_31",interior_edge_fraction,0.99553,
metric,"round_31",boundary_edge_fraction,0.00446965,
metric,"round_31",partition_load_imbalance,1,
metric,"round_31",local_queue_size,208031,
metric,"round_31",boundary_queue_size,934,
metric,"round_31",accepted_local_collapses,64,
metric,"round_31",accepted_boundary_collapses,16,
metric,"round_31",skipped_boundary_edges,0,
metric,"round_31",rejected_conflicts,6,
metric,"round_31",repartitioned,0,
metric,"round_32",interior_edge_fraction,0.990428,
metric,"round_32",boundary_edge_fraction,0.0095724,
metric,"round_32",partition_load_imbalance,1,
metric,"round_32",local_queue_size,206727,
metric,"round_32",boundary_queue_size,1998,
metric,"round_32",accepted_local_collapses,64,
metric,"round_32",accepted_boundary_collapses,16,
metric,"round_32",skipped_boundary_edges,0,
metric,"round_32",rejected_conflicts,9,
metric,"round_32",repartitioned,0,
metric,"round_33",interior_edge_fraction,0.985366,
metric,"round_33",boundary_edge_fraction,0.0146341,
metric,"round_33",partition_load_imbalance,1,
metric,"round_33",local_queue_size,205434,
metric,"round_33",boundary_queue_size,3051,
metric,"round_33",accepted_local_collapses,64,
metric,"round_33",accepted_boundary_collapses,16,
metric,"round_33",skipped_boundary_edges,0,
metric,"round_33",rejected_conflicts,4,
metric,"round_33",repartitioned,0,
metric,"round_34",interior_edge_fraction,0.980336,
metric,"round_34",boundary_edge_fraction,0.0196643,
metric,"round_34",partition_load_imbalance,1,
metric,"round_34",local_queue_size,204150,
metric,"round_34",boundary_queue_size,4095,
metric,"round_34",accepted_local_collapses,64,
metric,"round_34",accepted_boundary_collapses,16,
metric,"round_34",skipped_boundary_edges,0,
metric,"round_34",rejected_conflicts,6,
metric,"round_34",repartitioned,0,
metric,"round_35",interior_edge_fraction,1,
metric,"round_35",boundary_edge_fraction,0,
metric,"round_35",partition_load_imbalance,1,
metric,"round_35",local_queue_size,208005,
metric,"round_35",boundary_queue_size,0,
metric,"round_35",accepted_local_collapses,64,
metric,"round_35",accepted_boundary_collapses,0,
metric,"round_35",skipped_boundary_edges,0,
metric,"round_35",rejected_conflicts,4,
metric,"round_35",repartitioned,1,
metric,"round_36",interior_edge_fraction,0.995467,
metric,"round_36",boundary_edge_fraction,0.00453292,
metric,"round_36",partition_load_imbalance,1,
metric,"round_36",local_queue_size,206871,
metric,"round_36",boundary_queue_size,942,
metric,"round_36",accepted_local_collapses,64,
metric,"round_36",accepted_boundary_collapses,16,
metric,"round_36",skipped_boundary_edges,0,
metric,"round_36",rejected_conflicts,5,
metric,"round_36",repartitioned,0,
metric,"round_37",interior_edge_fraction,0.990379,
metric,"round_37",boundary_edge_fraction,0.00962071,
metric,"round_37",partition_load_imbalance,1,
metric,"round_37",local_queue_size,205576,
metric,"round_37",boundary_queue_size,1997,
metric,"round_37",accepted_local_collapses,64,
metric,"round_37",accepted_boundary_collapses,16,
metric,"round_37",skipped_boundary_edges,0,
metric,"round_37",rejected_conflicts,0,
metric,"round_37",repartitioned,0,
metric,"round_38",interior_edge_fraction,0.985502,
metric,"round_38",boundary_edge_fraction,0.0144984,
metric,"round_38",partition_load_imbalance,1,
metric,"round_38",local_queue_size,204327,
metric,"round_38",boundary_queue_size,3006,
metric,"round_38",accepted_local_collapses,64,
metric,"round_38",accepted_boundary_collapses,16,
metric,"round_38",skipped_boundary_edges,0,
metric,"round_38",rejected_conflicts,5,
metric,"round_38",repartitioned,0,
metric,"round_39",interior_edge_fraction,0.980564,
metric,"round_39",boundary_edge_fraction,0.0194357,
metric,"round_39",partition_load_imbalance,1,
metric,"round_39",local_queue_size,203068,
metric,"round_39",boundary_queue_size,4025,
metric,"round_39",accepted_local_collapses,64,
metric,"round_39",accepted_boundary_collapses,16,
metric,"round_39",skipped_boundary_edges,0,
metric,"round_39",rejected_conflicts,5,
metric,"round_39",repartitioned,0,
metric,"round_40",interior_edge_fraction,1,
metric,"round_40",boundary_edge_fraction,0,
metric,"round_40",partition_load_imbalance,1,
metric,"round_40",local_queue_size,206853,
metric,"round_40",boundary_queue_size,0,
metric,"round_40",accepted_local_collapses,64,
metric,"round_40",accepted_boundary_collapses,0,
metric,"round_40",skipped_boundary_edges,0,
metric,"round_40",rejected_conflicts,0,
metric,"round_40",repartitioned,1,
metric,"round_41",interior_edge_fraction,0.99551,
metric,"round_41",boundary_edge_fraction,0.00449045,
metric,"round_41",partition_load_imbalance,1,
metric,"round_41",local_queue_size,205733,
metric,"round_41",boundary_queue_size,928,
metric,"round_41",accepted_local_collapses,64,
metric,"round_41",accepted_boundary_collapses,16,
metric,"round_41",skipped_boundary_edges,0,
metric,"round_41",rejected_conflicts,0,
metric,"round_41",repartitioned,0,
metric,"round_42",interior_edge_fraction,0.990345,
metric,"round_42",boundary_edge_fraction,0.00965503,
metric,"round_42",partition_load_imbalance,1,
metric,"round_42",local_queue_size,204428,
metric,"round_42",boundary_queue_size,1993,
metric,"round_42",accepted_local_collapses,64,
metric,"round_42",accepted_boundary_collapses,16,
metric,"round_42",skipped_boundary_edges,0,
metric,"round_42",rejected_conflicts,7,
metric,"round_42",repartitioned,0,
metric,"round_43",interior_edge_fraction,0.985406,
metric,"round_43",boundary_edge_fraction,0.014594,
metric,"round_43",partition_load_imbalance,1,
metric,"round_43",local_queue_size,203172,
metric,"round_43",boundary_queue_size,3009,
metric,"round_43",accepted_local_collapses,64,
metric,"round_43",accepted_boundary_collapses,16,
metric,"round_43",skipped_boundary_edges,0,
metric,"round_43",rejected_conflicts,3,
metric,"round_43",repartitioned,0,
metric,"round_44",interior_edge_fraction,0.9803,
metric,"round_44",boundary_edge_fraction,0.0196998,
metric,"round_44",partition_load_imbalance,1,
metric,"round_44",local_queue_size,201884,
metric,"round_44",boundary_queue_size,4057,
metric,"round_44",accepted_local_collapses,64,
metric,"round_44",accepted_boundary_collapses,16,
metric,"round_44",skipped_boundary_edges,0,
metric,"round_44",rejected_conflicts,2,
metric,"round_44",repartitioned,0,
metric,"round_45",interior_edge_fraction,1,
metric,"round_45",boundary_edge_fraction,0,
metric,"round_45",partition_load_imbalance,1,
metric,"round_45",local_queue_size,205701,
metric,"round_45",boundary_queue_size,0,
metric,"round_45",accepted_local_collapses,64,
metric,"round_45",accepted_boundary_collapses,0,
metric,"round_45",skipped_boundary_edges,0,
metric,"round_45",rejected_conflicts,1,
metric,"round_45",repartitioned,1,
metric,"round_46",interior_edge_fraction,0.995543,
metric,"round_46",boundary_edge_fraction,0.00445723,
metric,"round_46",partition_load_imbalance,1,
metric,"round_46",local_queue_size,204593,
metric,"round_46",boundary_queue_size,916,
metric,"round_46",accepted_local_collapses,64,
metric,"round_46",accepted_boundary_collapses,16,
metric,"round_46",skipped_boundary_edges,0,
metric,"round_46",rejected_conflicts,8,
metric,"round_46",repartitioned,0,
metric,"round_47",interior_edge_fraction,0.99051,
metric,"round_47",boundary_edge_fraction,0.00948999,
metric,"round_47",partition_load_imbalance,1,
metric,"round_47",local_queue_size,203321,
metric,"round_47",boundary_queue_size,1948,
metric,"round_47",accepted_local_collapses,64,
metric,"round_47",accepted_boundary_collapses,16,
metric,"round_47",skipped_boundary_edges,0,
metric,"round_47",rejected_conflicts,6,
metric,"round_47",repartitioned,0,
metric,"round_48",interior_edge_fraction,0.985524,
metric,"round_48",boundary_edge_fraction,0.014476,
metric,"round_48",partition_load_imbalance,1,
metric,"round_48",local_queue_size,202061,
metric,"round_48",boundary_queue_size,2968,
metric,"round_48",accepted_local_collapses,64,
metric,"round_48",accepted_boundary_collapses,16,
metric,"round_48",skipped_boundary_edges,0,
metric,"round_48",rejected_conflicts,4,
metric,"round_48",repartitioned,0,
metric,"round_49",interior_edge_fraction,0.980399,
metric,"round_49",boundary_edge_fraction,0.0196007,
metric,"round_49",partition_load_imbalance,1,
metric,"round_49",local_queue_size,200775,
metric,"round_49",boundary_queue_size,4014,
metric,"round_49",accepted_local_collapses,64,
metric,"round_49",accepted_boundary_collapses,16,
metric,"round_49",skipped_boundary_edges,0,
metric,"round_49",rejected_conflicts,2,
metric,"round_49",repartitioned,0,
metric,"round_50",interior_edge_fraction,1,
metric,"round_50",boundary_edge_fraction,0,
metric,"round_50",partition_load_imbalance,1,
metric,"round_50",local_queue_size,204549,
metric,"round_50",boundary_queue_size,0,
metric,"round_50",accepted_local_collapses,64,
metric,"round_50",accepted_boundary_collapses,0,
metric,"round_50",skipped_boundary_edges,0,
metric,"round_50",rejected_conflicts,0,
metric,"round_50",repartitioned,1,
metric,"round_51",interior_edge_fraction,0.995332,
metric,"round_51",boundary_edge_fraction,0.0046683,
metric,"round_51",partition_load_imbalance,1,
metric,"round_51",local_queue_size,203403,
metric,"round_51",boundary_queue_size,954,
metric,"round_51",accepted_local_collapses,64,
metric,"round_51",accepted_boundary_collapses,16,
metric,"round_51",skipped_boundary_edges,0,
metric,"round_51",rejected_conflicts,3,
metric,"round_51",repartitioned,0,
metric,"round_52",interior_edge_fraction,0.99027,
metric,"round_52",boundary_edge_fraction,0.00972971,
metric,"round_52",partition_load_imbalance,1,
metric,"round_52",local_queue_size,202131,
metric,"round_52",boundary_queue_size,1986,
metric,"round_52",accepted_local_collapses,64,
metric,"round_52",accepted_boundary_collapses,16,
metric,"round_52",skipped_boundary_edges,0,
metric,"round_52",rejected_conflicts,4,
metric,"round_52",repartitioned,0,
metric,"round_53",interior_edge_fraction,0.985172,
metric,"round_53",boundary_edge_fraction,0.0148276,
metric,"round_53",partition_load_imbalance,1,
metric,"round_53",local_queue_size,200854,
metric,"round_53",boundary_queue_size,3023,
metric,"round_53",accepted_local_collapses,64,
metric,"round_53",accepted_boundary_collapses,16,
metric,"round_53",skipped_boundary_edges,0,
metric,"round_53",rejected_conflicts,3,
metric,"round_53",repartitioned,0,
metric,"round_54",interior_edge_fraction,0.980185,
metric,"round_54",boundary_edge_fraction,0.0198147,
metric,"round_54",partition_load_imbalance,1,
metric,"round_54",local_queue_size,199602,
metric,"round_54",boundary_queue_size,4035,
metric,"round_54",accepted_local_collapses,64,
metric,"round_54",accepted_boundary_collapses,16,
metric,"round_54",skipped_boundary_edges,0,
metric,"round_54",rejected_conflicts,3,
metric,"round_54",repartitioned,0,
metric,"round_55",interior_edge_fraction,1,
metric,"round_55",boundary_edge_fraction,0,
metric,"round_55",partition_load_imbalance,1,
metric,"round_55",local_queue_size,203397,
metric,"round_55",boundary_queue_size,0,
metric,"round_55",accepted_local_collapses,64,
metric,"round_55",accepted_boundary_collapses,0,
metric,"round_55",skipped_boundary_edges,0,
metric,"round_55",rejected_conflicts,1,
metric,"round_55",repartitioned,1,
metric,"round_56",interior_edge_fraction,0.995305,
metric,"round_56",boundary_edge_fraction,0.00469477,
metric,"round_56",partition_load_imbalance,1,
metric,"round_56",local_queue_size,202251,
metric,"round_56",boundary_queue_size,954,
metric,"round_56",accepted_local_collapses,64,
metric,"round_56",accepted_boundary_collapses,16,
metric,"round_56",skipped_boundary_edges,0,
metric,"round_56",rejected_conflicts,0,
metric,"round_56",repartitioned,0,
metric,"round_57",interior_edge_fraction,0.990102,
metric,"round_57",boundary_edge_fraction,0.00989826,
metric,"round_57",partition_load_imbalance,1,
metric,"round_57",local_queue_size,200956,
metric,"round_57",boundary_queue_size,2009,
metric,"round_57",accepted_local_collapses,64,
metric,"round_57",accepted_boundary_collapses,16,
metric,"round_57",skipped_boundary_edges,0,
metric,"round_57",rejected_conflicts,3,
metric,"round_57",repartitioned,0,
metric,"round_58",interior_edge_fraction,0.984881,
metric,"round_58",boundary_edge_fraction,0.015119,
metric,"round_58",partition_load_imbalance,1,
metric,"round_58",local_queue_size,199660,
metric,"round_58",boundary_queue_size,3065,
metric,"round_58",accepted_local_collapses,64,
metric,"round_58",accepted_boundary_collapses,16,
metric,"round_58",skipped_boundary_edges,0,
metric,"round_58",rejected_conflicts,4,
metric,"round_58",repartitioned,0,
metric,"round_59",interior_edge_fraction,0.97989,
metric,"round_59",boundary_edge_fraction,0.0201101,
metric,"round_59",partition_load_imbalance,1,
metric,"round_59",local_queue_size,198413,
metric,"round_59",boundary_queue_size,4072,
metric,"round_59",accepted_local_collapses,64,
metric,"round_59",accepted_boundary_collapses,16,
metric,"round_59",skipped_boundary_edges,0,
metric,"round_59",rejected_conflicts,0,
metric,"round_59",repartitioned,0,
metric,"round_60",interior_edge_fraction,1,
metric,"round_60",boundary_edge_fraction,0,
metric,"round_60",partition_load_imbalance,1,
metric,"round_60",local_queue_size,202245,
metric,"round_60",boundary_queue_size,0,
metric,"round_60",accepted_local_collapses,64,
metric,"round_60",accepted_boundary_collapses,0,
metric,"round_60",skipped_boundary_edges,0,
metric,"round_60",rejected_conflicts,0,
metric,"round_60",repartitioned,1,
metric,"round_61",interior_edge_fraction,0.995353,
metric,"round_61",boundary_edge_fraction,0.0046473,
metric,"round_61",partition_load_imbalance,1,
metric,"round_61",local_queue_size,201114,
metric,"round_61",boundary_queue_size,939,
metric,"round_61",accepted_local_collapses,64,
metric,"round_61",accepted_boundary_collapses,16,
metric,"round_61",skipped_boundary_edges,0,
metric,"round_61",rejected_conflicts,6,
