kind,scope,name,numeric_value,text_value
metric,"round_21",partition_load_imbalance,1.73733,
metric,"round_21",local_queue_size,205185,
metric,"round_21",boundary_queue_size,804,
metric,"round_21",accepted_local_collapses,128,
metric,"round_21",accepted_boundary_collapses,32,
metric,"round_21",skipped_boundary_edges,0,
metric,"round_21",rejected_conflicts,30,
metric,"round_21",repartitioned,1,
metric,"round_22",interior_edge_fraction,0.996214,
metric,"round_22",boundary_edge_fraction,0.00378572,
metric,"round_22",partition_load_imbalance,1.73965,
metric,"round_22",local_queue_size,204731,
metric,"round_22",boundary_queue_size,778,
metric,"round_22",accepted_local_collapses,128,
metric,"round_22",accepted_boundary_collapses,32,
metric,"round_22",skipped_boundary_edges,0,
metric,"round_22",rejected_conflicts,29,
metric,"round_22",repartitioned,1,
metric,"round_23",interior_edge_fraction,0.996371,
metric,"round_23",boundary_edge_fraction,0.00362875,
metric,"round_23",partition_load_imbalance,1.74157,
metric,"round_23",local_queue_size,204285,
metric,"round_23",boundary_queue_size,744,
metric,"round_23",accepted_local_collapses,128,
metric,"round_23",accepted_boundary_collapses,32,
metric,"round_23",skipped_boundary_edges,0,
metric,"round_23",rejected_conflicts,42,
metric,"round_23",repartitioned,1,
metric,"round_24",interior_edge_fraction,0.996412,
metric,"round_24",boundary_edge_fraction,0.00358838,
metric,"round_24",partition_load_imbalance,1.74339,
metric,"round_24",local_queue_size,203815,
metric,"round_24",boundary_queue_size,734,
metric,"round_24",accepted_local_collapses,128,
metric,"round_24",accepted_boundary_collapses,32,
metric,"round_24",skipped_boundary_edges,0,
metric,"round_24",rejected_conflicts,52,
metric,"round_24",repartitioned,1,
metric,"round_25",interior_edge_fraction,0.99657,
metric,"round_25",boundary_edge_fraction,0.00343021,
metric,"round_25",partition_load_imbalance,1.74556,
metric,"round_25",local_queue_size,203369,
metric,"round_25",boundary_queue_size,700,
metric,"round_25",accepted_local_collapses,128,
metric,"round_25",accepted_boundary_collapses,32,
metric,"round_25",skipped_boundary_edges,0,
metric,"round_25",rejected_conflicts,43,
metric,"round_25",repartitioned,1,
metric,"round_26",interior_edge_fraction,0.996601,
metric,"round_26",boundary_edge_fraction,0.003399,
metric,"round_26",partition_load_imbalance,1.74824,
metric,"round_26",local_queue_size,202897,
metric,"round_26",boundary_queue_size,692,
metric,"round_26",accepted_local_collapses,128,
metric,"round_26",accepted_boundary_collapses,32,
metric,"round_26",skipped_boundary_edges,0,
metric,"round_26",rejected_conflicts,46,
metric,"round_26",repartitioned,1,
metric,"round_27",interior_edge_fraction,0.996475,
metric,"round_27",boundary_edge_fraction,0.0035252,
metric,"round_27",partition_load_imbalance,1.74998,
metric,"round_27",local_queue_size,202393,
metric,"round_27",boundary_queue_size,716,
metric,"round_27",accepted_local_collapses,128,
metric,"round_27",accepted_boundary_collapses,32,
metric,"round_27",skipped_boundary_edges,0,
metric,"round_27",rejected_conflicts,56,
metric,"round_27",repartitioned,1,
metric,"round_28",interior_edge_fraction,0.996575,
metric,"round_28",boundary_edge_fraction,0.00342498,
metric,"round_28",partition_load_imbalance,1.75217,
metric,"round_28",local_queue_size,201935,
metric,"round_28",boundary_queue_size,694,
metric,"round_28",accepted_local_collapses,128,
metric,"round_28",accepted_boundary_collapses,32,
metric,"round_28",skipped_boundary_edges,0,
metric,"round_28",rejected_conflicts,60,
metric,"round_28",repartitioned,1,
metric,"round_29",interior_edge_fraction,0.996804,
metric,"round_29",boundary_edge_fraction,0.00319566,
metric,"round_29",partition_load_imbalance,1.75447,
metric,"round_29",local_queue_size,201503,
metric,"round_29",boundary_queue_size,646,
metric,"round_29",accepted_local_collapses,128,
metric,"round_29",accepted_boundary_collapses,32,
metric,"round_29",skipped_boundary_edges,0,
metric,"round_29",rejected_conflicts,36,
metric,"round_29",repartitioned,1,
metric,"round_30",interior_edge_fraction,0.996995,
metric,"round_30",boundary_edge_fraction,0.00300492,
metric,"round_30",partition_load_imbalance,1.75701,
metric,"round_30",local_queue_size,201063,
metric,"round_30",boundary_queue_size,606,
metric,"round_30",accepted_local_collapses,128,
metric,"round_30",accepted_boundary_collapses,32,
metric,"round_30",skipped_boundary_edges,0,
metric,"round_30",rejected_conflicts,29,
metric,"round_30",repartitioned,1,
metric,"round_31",interior_edge_fraction,0.996958,
metric,"round_31",boundary_edge_fraction,0.00304192,
metric,"round_31",partition_load_imbalance,1.75885,
metric,"round_31",local_queue_size,200577,
metric,"round_31",boundary_queue_size,612,
metric,"round_31",accepted_local_collapses,128,
metric,"round_31",accepted_boundary_collapses,32,
metric,"round_31",skipped_boundary_edges,0,
metric,"round_31",rejected_conflicts,51,
metric,"round_31",repartitioned,1,
metric,"round_32",interior_edge_fraction,0.99706,
metric,"round_32",boundary_edge_fraction,0.00293958,
metric,"round_32",partition_load_imbalance,1.76091,
metric,"round_32",local_queue_size,200119,
metric,"round_32",boundary_queue_size,590,
metric,"round_32",accepted_local_collapses,128,
metric,"round_32",accepted_boundary_collapses,32,
metric,"round_32",skipped_boundary_edges,0,
metric,"round_32",rejected_conflicts,59,
metric,"round_32",repartitioned,1,
metric,"round_33",interior_edge_fraction,0.997203,
metric,"round_33",boundary_edge_fraction,0.0027968,
metric,"round_33",partition_load_imbalance,1.76343,
metric,"round_33",local_queue_size,199669,
metric,"round_33",boundary_queue_size,560,
metric,"round_33",accepted_local_collapses,128,
metric,"round_33",accepted_boundary_collapses,32,
metric,"round_33",skipped_boundary_edges,0,
metric,"round_33",rejected_conflicts,57,
metric,"round_33",repartitioned,1,
metric,"round_34",interior_edge_fraction,0.997156,
metric,"round_34",boundary_edge_fraction,0.00284357,
metric,"round_34",partition_load_imbalance,1.76502,
metric,"round_34",local_queue_size,199181,
metric,"round_34",boundary_queue_size,568,
metric,"round_34",accepted_local_collapses,128,
metric,"round_34",accepted_boundary_collapses,32,
metric,"round_34",skipped_boundary_edges,0,
metric,"round_34",rejected_conflicts,65,
metric,"round_34",repartitioned,1,
metric,"round_35",interior_edge_fraction,0.99713,
metric,"round_35",boundary_edge_fraction,0.00287049,
metric,"round_35",partition_load_imbalance,1.76691,
metric,"round_35",local_queue_size,198697,
metric,"round_35",boundary_queue_size,572,
metric,"round_35",accepted_local_collapses,128,
metric,"round_35",accepted_boundary_collapses,32,
metric,"round_35",skipped_boundary_edges,0,
metric,"round_35",rejected_conflicts,125,
metric,"round_35",repartitioned,1,
metric,"round_36",interior_edge_fraction,0.997304,
metric,"round_36",boundary_edge_fraction,0.00269633,
metric,"round_36",partition_load_imbalance,1.76932,
metric,"round_36",local_queue_size,198253,
metric,"round_36",boundary_queue_size,536,
metric,"round_36",accepted_local_collapses,128,
metric,"round_36",accepted_boundary_collapses,32,
metric,"round_36",skipped_boundary_edges,0,
metric,"round_36",rejected_conflicts,113,
metric,"round_36",repartitioned,1,
metric,"round_37",interior_edge_fraction,0.997479,
metric,"round_37",boundary_edge_fraction,0.00252132,
metric,"round_37",partition_load_imbalance,1.77109,
metric,"round_37",local_queue_size,197809,
metric,"round_37",boundary_queue_size,500,
metric,"round_37",accepted_local_collapses,128,
metric,"round_37",accepted_boundary_collapses,32,
metric,"round_37",skipped_boundary_edges,0,
metric,"round_37",rejected_conflicts,92,
metric,"round_37",repartitioned,1,
metric,"round_38",interior_edge_fraction,0.997574,
metric,"round_38",boundary_edge_fraction,0.00242634,
metric,"round_38",partition_load_imbalance,1.77351,
metric,"round_38",local_queue_size,197349,
metric,"round_38",boundary_queue_size,480,
metric,"round_38",accepted_local_collapses,128,
metric,"round_38",accepted_boundary_collapses,32,
metric,"round_38",skipped_boundary_edges,0,
metric,"round_38",rejected_conflicts,109,
metric,"round_38",repartitioned,1,
metric,"round_39",interior_edge_fraction,0.997497,
metric,"round_39",boundary_edge_fraction,0.00250318,
metric,"round_39",partition_load_imbalance,1.77609,
metric,"round_39",local_queue_size,196855,
metric,"round_39",boundary_queue_size,494,
metric,"round_39",accepted_local_collapses,128,
metric,"round_39",accepted_boundary_collapses,32,
metric,"round_39",skipped_boundary_edges,0,
metric,"round_39",rejected_conflicts,131,
metric,"round_39",repartitioned,1,
metric,"round_40",interior_edge_fraction,0.997536,
metric,"round_40",boundary_edge_fraction,0.00246357,
metric,"round_40",partition_load_imbalance,1.77834,
metric,"round_40",local_queue_size,196384,
metric,"round_40",boundary_queue_size,485,
metric,"round_40",accepted_local_collapses,128,
metric,"round_40",accepted_boundary_collapses,32,
metric,"round_40",skipped_boundary_edges,0,
metric,"round_40",rejected_conflicts,129,
metric,"round_40",repartitioned,1,
metric,"round_41",interior_edge_fraction,0.997622,
metric,"round_41",boundary_edge_fraction,0.00237793,
metric,"round_41",partition_load_imbalance,1.78002,
metric,"round_41",local_queue_size,195922,
metric,"round_41",boundary_queue_size,467,
metric,"round_41",accepted_local_collapses,128,
metric,"round_41",accepted_boundary_collapses,32,
metric,"round_41",skipped_boundary_edges,0,
metric,"round_41",rejected_conflicts,121,
metric,"round_41",repartitioned,1,
metric,"round_42",interior_edge_fraction,0.997514,
metric,"round_42",boundary_edge_fraction,0.00248585,
metric,"round_42",partition_load_imbalance,1.78292,
metric,"round_42",local_queue_size,195422,
metric,"round_42",boundary_queue_size,487,
metric,"round_42",accepted_local_collapses,128,
metric,"round_42",accepted_boundary_collapses,32,
metric,"round_42",skipped_boundary_edges,0,
metric,"round_42",rejected_conflicts,150,
metric,"round_42",repartitioned,1,
metric,"round_43",interior_edge_fraction,0.997457,
metric,"round_43",boundary_edge_fraction,0.00254312,
metric,"round_43",partition_load_imbalance,1.78598,
metric,"round_43",local_queue_size,194932,
metric,"round_43",boundary_queue_size,497,
metric,"round_43",accepted_local_collapses,128,
metric,"round_43",accepted_boundary_collapses,32,
metric,"round_43",skipped_boundary_edges,0,
metric,"round_43",rejected_conflicts,171,
metric,"round_43",repartitioned,1,
metric,"round_44",interior_edge_fraction,0.997502,
metric,"round_44",boundary_edge_fraction,0.00249809,
metric,"round_44",partition_load_imbalance,1.78803,
metric,"round_44",local_queue_size,194462,
metric,"round_44",boundary_queue_size,487,
metric,"round_44",accepted_local_collapses,128,
metric,"round_44",accepted_boundary_collapses,32,
metric,"round_44",skipped_boundary_edges,0,
metric,"round_44",rejected_conflicts,156,
metric,"round_44",repartitioned,1,
metric,"round_45",interior_edge_fraction,0.997599,
metric,"round_45",boundary_edge_fraction,0.00240141,
metric,"round_45",partition_load_imbalance,1.79019,
metric,"round_45",local_queue_size,194002,
metric,"round_45",boundary_queue_size,467,
metric,"round_45",accepted_local_collapses,128,
metric,"round_45",accepted_boundary_collapses,32,
metric,"round_45",skipped_boundary_edges,0,
metric,"round_45",rejected_conflicts,170,
metric,"round_45",repartitioned,1,
metric,"round_46",interior_edge_fraction,0.99752,
metric,"round_46",boundary_edge_fraction,0.00247952,
metric,"round_46",partition_load_imbalance,1.79248,
metric,"round_46",local_queue_size,193508,
metric,"round_46",boundary_queue_size,481,
metric,"round_46",accepted_local_collapses,128,
metric,"round_46",accepted_boundary_collapses,32,
metric,"round_46",skipped_boundary_edges,0,
metric,"round_46",rejected_conflicts,209,
metric,"round_46",repartitioned,1,
metric,"round_47",interior_edge_fraction,0.997669,
metric,"round_47",boundary_edge_fraction,0.00233064,
metric,"round_47",partition_load_imbalance,1.79527,
metric,"round_47",local_queue_size,193058,
metric,"round_47",boundary_queue_size,451,
metric,"round_47",accepted_local_collapses,128,
metric,"round_47",accepted_boundary_collapses,32,
metric,"round_47",skipped_boundary_edges,0,
metric,"round_47",rejected_conflicts,227,
metric,"round_47",repartitioned,1,
metric,"round_48",interior_edge_fraction,0.997446,
metric,"round_48",boundary_edge_fraction,0.00255402,
metric,"round_48",partition_load_imbalance,1.7989,
metric,"round_48",local_queue_size,192536,
metric,"round_48",boundary_queue_size,493,
metric,"round_48",accepted_local_collapses,128,
metric,"round_48",accepted_boundary_collapses,32,
metric,"round_48",skipped_boundary_edges,0,
metric,"round_48",rejected_conflicts,215,
metric,"round_48",repartitioned,1,
metric,"round_49",interior_edge_fraction,0.997595,
metric,"round_49",boundary_edge_fraction,0.00240458,
metric,"round_49",partition_load_imbalance,1.8007,
metric,"round_49",local_queue_size,192086,
metric,"round_49",boundary_queue_size,463,
metric,"round_49",accepted_local_collapses,128,
metric,"round_49",accepted_boundary_collapses,32,
metric,"round_49",skipped_boundary_edges,0,
metric,"round_49",rejected_conflicts,223,
metric,"round_49",repartitioned,1,
metric,"round_50",interior_edge_fraction,0.997798,
metric,"round_50",boundary_edge_fraction,0.00220233,
metric,"round_50",partition_load_imbalance,1.80254,
metric,"round_50",local_queue_size,191646,
metric,"round_50",boundary_queue_size,423,
metric,"round_50",accepted_local_collapses,128,
metric,"round_50",accepted_boundary_collapses,32,
metric,"round_50",skipped_boundary_edges,0,
metric,"round_50",rejected_conflicts,194,
metric,"round_50",repartitioned,1,
metric,"round_51",interior_edge_fraction,0.997902,
metric,"round_51",boundary_edge_fraction,0.00209824,
metric,"round_51",partition_load_imbalance,1.80613,
metric,"round_51",local_queue_size,191187,
metric,"round_51",boundary_queue_size,402,
metric,"round_51",accepted_local_collapses,128,
metric,"round_51",accepted_boundary_collapses,32,
metric,"round_51",skipped_boundary_edges,0,
metric,"round_51",rejected_conflicts,204,
metric,"round_51",repartitioned,1,
metric,"round_52",interior_edge_fraction,0.997692,
metric,"round_52",boundary_edge_fraction,0.00230758,
metric,"round_52",partition_load_imbalance,1.81064,
metric,"round_52",local_queue_size,190668,
metric,"round_52",boundary_queue_size,441,
metric,"round_52",accepted_local_collapses,128,
metric,"round_52",accepted_boundary_collapses,32,
metric,"round_52",skipped_boundary_edges,0,
metric,"round_52",rejected_conflicts,221,
metric,"round_52",repartitioned,1,
metric,"round_53",interior_edge_fraction,0.997792,
metric,"round_53",boundary_edge_fraction,0.00220848,
metric,"round_53",partition_load_imbalance,1.8131,
metric,"round_53",local_queue_size,190208,
metric,"round_53",boundary_queue_size,421,
metric,"round_53",accepted_local_collapses,128,
metric,"round_53",accepted_boundary_collapses,32,
metric,"round_53",skipped_boundary_edges,0,
metric,"round_53",rejected_conflicts,227,
metric,"round_53",repartitioned,1,
metric,"round_54",interior_edge_fraction,0.997697,
metric,"round_54",boundary_edge_fraction,0.00230346,
metric,"round_54",partition_load_imbalance,1.81525,
metric,"round_54",local_queue_size,189711,
metric,"round_54",boundary_queue_size,438,
metric,"round_54",accepted_local_collapses,128,
metric,"round_54",accepted_boundary_collapses,32,
metric,"round_54",skipped_boundary_edges,0,
metric,"round_54",rejected_conflicts,255,
metric,"round_54",repartitioned,1,
metric,"round_55",interior_edge_fraction,0.997543,
metric,"round_55",boundary_edge_fraction,0.00245691,
metric,"round_55",partition_load_imbalance,1.81867,
metric,"round_55",local_queue_size,189203,
metric,"round_55",boundary_queue_size,466,
metric,"round_55",accepted_local_collapses,128,
metric,"round_55",accepted_boundary_collapses,32,
metric,"round_55",skipped_boundary_edges,0,
metric,"round_55",rejected_conflicts,344,
metric,"round_55",repartitioned,1,
metric,"round_56",interior_edge_fraction,0.997727,
metric,"round_56",boundary_edge_fraction,0.00227286,
metric,"round_56",partition_load_imbalance,1.82176,
metric,"round_56",local_queue_size,188759,
metric,"round_56",boundary_queue_size,430,
metric,"round_56",accepted_local_collapses,128,
metric,"round_56",accepted_boundary_collapses,32,
metric,"round_56",skipped_boundary_edges,0,
metric,"round_56",rejected_conflicts,320,
metric,"round_56",repartitioned,1,
metric,"round_57",interior_edge_fraction,0.997573,
metric,"round_57",boundary_edge_fraction,0.00242702,
metric,"round_57",partition_load_imbalance,1.82549,
metric,"round_57",local_queue_size,188251,
metric,"round_57",boundary_queue_size,458,
metric,"round_57",accepted_local_collapses,128,
metric,"round_57",accepted_boundary_collapses,32,
metric,"round_57",skipped_boundary_edges,0,
metric,"round_57",rejected_conflicts,367,
metric,"round_57",repartitioned,1,
metric,"round_58",interior_edge_fraction,0.997344,
metric,"round_58",boundary_edge_fraction,0.00265634,
metric,"round_58",partition_load_imbalance,1.82609,
metric,"round_58",local_queue_size,187729,
metric,"round_58",boundary_queue_size,500,
metric,"round_58",accepted_local_collapses,128,
metric,"round_58",accepted_boundary_collapses,32,
metric,"round_58",skipped_boundary_edges,0,
metric,"round_58",rejected_conflicts,404,
metric,"round_58",repartitioned,1,
metric,"round_59",interior_edge_fraction,0.997348,
metric,"round_59",boundary_edge_fraction,0.00265248,
metric,"round_59",partition_load_imbalance,1.82754,
metric,"round_59",local_queue_size,187251,
metric,"round_59",boundary_queue_size,498,
metric,"round_59",accepted_local_collapses,128,
metric,"round_59",accepted_boundary_collapses,29,
metric,"round_59",skipped_boundary_edges,0,
metric,"round_59",rejected_conflicts,454,
metric,"round_59",repartitioned,1,
metric,"round_60",interior_edge_fraction,0.997437,
metric,"round_60",boundary_edge_fraction,0.00256303,
metric,"round_60",partition_load_imbalance,1.83122,
metric,"round_60",local_queue_size,186798,
metric,"round_60",boundary_queue_size,480,
metric,"round_60",accepted_local_collapses,128,
